timestamp,trigger_code,event_label,trial_info
1774045350.756433010,phase2_blank2_onset,phase2_blank2_onset,trial=14
1774045351.765863895,phase2_blank2_offset,phase2_blank2_offset,trial=14
1774045351.766947031,phase2_reddot2_onset,phase2_reddot2_onset,trial=14
1774045354.776902914,phase2_reddot2_offset,phase2_reddot2_offset,trial=14
1774045354.802127123,phase2_question_onset,phase2_question_onset,trial=14
1774045355.685953140,phase2_response,phase2_response,trial=14 response=CINEMA
1774045355.686290026,phase2_question_offset,phase2_question_offset,trial=14
1774045355.686644077,phase2_trial_iti_onset,phase2_trial_iti_onset,trial=14
1774045356.190576077,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=14
1774045356.191416025,phase2_fixation_onset,phase2_fixation_onset,trial=15
1774045356.698982954,phase2_fixation_offset,phase2_fixation_offset,trial=15
1774045356.813584805,phase2_context1_onset,phase2_context1_onset,trial=15
1774045357.817496061,phase2_context1_offset,phase2_context1_offset,trial=15
1774045357.818515062,phase2_shape_onset,phase2_shape_onset,trial=15
1774045358.829968929,phase2_shape_offset,phase2_shape_offset,trial=15
1774045358.831007004,phase2_blank1_onset,phase2_blank1_onset,trial=15
1774045359.839644909,phase2_blank1_offset,phase2_blank1_offset,trial=15
1774045359.840574980,phase2_reddot_onset,phase2_reddot_onset,trial=15
1774045362.848567009,phase2_reddot_offset,phase2_reddot_offset,trial=15
1774045362.849640846,phase2_context2_onset,phase2_context2_onset,trial=15
1774045363.867726088,phase2_context2_offset,phase2_context2_offset,trial=15
1774045363.868707180,phase2_shape2_onset,phase2_shape2_onset,trial=15
1774045364.877388000,phase2_shape2_offset,phase2_shape2_offset,trial=15
1774045364.878029108,phase2_blank2_onset,phase2_blank2_onset,trial=15
1774045365.886331797,phase2_blank2_offset,phase2_blank2_offset,trial=15
1774045365.887410879,phase2_reddot2_onset,phase2_reddot2_onset,trial=15
1774045368.895812035,phase2_reddot2_offset,phase2_reddot2_offset,trial=15
1774045368.913681984,phase2_question_onset,phase2_question_onset,trial=15
