timestamp,trigger_code,event_label,trial_info
1777483472.620248079,phase2_trial_iti_offset,phase2_trial_iti_offset,trial=19 shape=bird'sfoot.bmp ctx1=kitchen.png ctx2=petshop.png variant=secondary_first_img0
1777483472.621243954,phase2_fixation_onset,phase2_fixation_onset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483473.127023220,phase2_fixation_offset,phase2_fixation_offset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483474.324310064,phase2_context1_onset,phase2_context1_onset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483475.344997883,phase2_context1_offset,phase2_context1_offset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483475.345449924,phase2_shape_onset,phase2_shape_onset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483476.354308128,phase2_shape_offset,phase2_shape_offset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483476.354799032,phase2_reddot_onset,phase2_reddot_onset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483478.366586924,phase2_reddot_offset,phase2_reddot_offset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483478.367528915,phase2_context2_onset,phase2_context2_onset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483479.412878990,phase2_context2_offset,phase2_context2_offset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483479.413353920,phase2_shape2_onset,phase2_shape2_onset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483480.422975063,phase2_shape2_offset,phase2_shape2_offset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483480.423579931,phase2_reddot2_onset,phase2_reddot2_onset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483482.433952093,phase2_reddot2_offset,phase2_reddot2_offset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0
1777483482.455147982,phase2_question_onset,phase2_question_onset,trial=20 shape=tunnelentrance.bmp ctx1=garden.png ctx2=sportsfield.png variant=primary_first_img0 cat_a=GARDEN cat_b=SPORTSFIELD
